year,mileage,model_name,model_brand_name,transmission,fuelType,sellingCondition,bodyType,mileageUnit,interiorColor,engineType,gradeScore,isFirstOwner
2011,163709,edge,ford,automatic,petrol,foreign,suv,km,maroon,6-cylinder(v6),4.5,true
2009,218889,camry,toyota,automatic,petrol,foreign,sedan,km,silver,4-cylinder(i4),4.699999809265137,true
2006,21885,range rover sport,land rover,automatic,petrol,foreign,suv,km,gold,6-cylinder(i6),4.800000190734863,true
2004,97554,highlander,toyota,automatic,petrol,foreign,suv,km,gold,6-cylinder(i6),4.800000190734863,true
2015,38319,corolla,toyota,automatic,petrol,local,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2004,222347,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2008,95468,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.800000190734863,true
2014,45627,rav 4,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2012,161874,sonata,hyundai,automatic,petrol,foreign,sedan,km,yellow,4-cylinder(i4),4.699999809265137,true
2016,64909,corolla,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.800000190734863,true
2002,186670,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2005,12235,rx 350,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.900000095367432,true
2006,141641,pathfinder,nissan,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.5,true
2011,185808,edge,ford,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.599999904632568,true
2003,287808,hiace,toyota,automatic,petrol,foreign,bus,km,grey,4-cylinder(i4),5.0,true
2011,118176,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.400000095367432,true
2009,95780,venza,toyota,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.800000190734863,true
2000,182560,sienna,toyota,automatic,petrol,foreign,station wagon,km,brown,6-cylinder(v6),4.599999904632568,true
2015,189892,sienna,toyota,automatic,petrol,foreign,station wagon,km,grey,8-cylinder(v8),4.900000095367432,true
2010,161549,rx 350,lexus,automatic,petrol,foreign,suv,km,biege,6-cylinder(v6),4.400000095367432,true
2013,116721,explorer,ford,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2009,161861,s 550,mercedes-benz,automatic,petrol,foreign,sedan,km,brown,8-cylinder(v8),4.699999809265137,true
2008,149605,es 350,lexus,automatic,petrol,foreign,sedan,km,cream,6-cylinder(v6),4.599999904632568,true
2012,133133,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.900000095367432,true
2007,171573,ls 460,lexus,automatic,petrol,foreign,suv,km,grey,8-cylinder(v8),5.0,true
2012,149506,crosstour,honda,automatic,petrol,foreign,hatchback,km,cream,6-cylinder(v6),4.599999904632568,true
2013,133844,genesis,hyundai,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.5,true
2014,2903,cc,volkswagen,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2014,203885,is 350,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.800000190734863,true
2002,210007,sharan,volkswagen,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),4.699999809265137,true
2015,114544,quoris,kia,automatic,petrol,foreign,sedan,km,cream,6-cylinder(v6),4.800000190734863,true
2011,128632,explorer,ford,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.800000190734863,true
2013,72428,avalon,toyota,automatic,petrol,foreign,sedan,km,white,6-cylinder(v6),4.599999904632568,true
2013,156871,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.900000095367432,true
2012,133890,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.900000095367432,true
2009,146565,glk 350,mercedes-benz,automatic,petrol,foreign,suv,km,off-white,6-cylinder(v6),4.400000095367432,true
2014,136007,glk 350,mercedes-benz,automatic,petrol,foreign,suv,km,biege,6-cylinder(v6),4.5,true
2007,61081,veracruz,hyundai,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2008,66227,veracruz,hyundai,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.599999904632568,true
2014,91327,edge,ford,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.599999904632568,true
2012,66035,pilot,honda,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.599999904632568,true
2006,39235,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),4.800000190734863,true
2012,43698,cooper s,mini,automatic,petrol,foreign,hatchback,km,silver,4-cylinder(i4),5.0,true
2008,95406,rx 350,lexus,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.800000190734863,true
2002,231753,es 300,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.800000190734863,true
2005,190196,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2013,3309,e 350,mercedes-benz,automatic,petrol,foreign,hatchback,km,silver,6-cylinder(i6),5.0,true
2015,90175,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2003,162447,corolla verso,toyota,manual,petrol,foreign,station wagon,km,grey,4-cylinder(i4),4.599999904632568,true
2002,120346,6,mazda,automatic,petrol,foreign,station wagon,km,black,4-cylinder(i4),4.699999809265137,true
2014,130324,e 350,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),5.0,true
2012,46859,c 350,mercedes-benz,automatic,petrol,local,sedan,km,silver,6-cylinder(v6),4.5,true
2011,257006,sienna,toyota,automatic,petrol,foreign,minivan,km,off-white,6-cylinder(v6),5.0,true
2007,117421,es 350,lexus,automatic,petrol,foreign,sedan,km,brown,6-cylinder(v6),4.599999904632568,true
2010,181258,highlander,toyota,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.800000190734863,true
2004,93999,matrix,toyota,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),4.800000190734863,true
2013,58936,rx 350,lexus,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2004,85478,sienna,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),4.699999809265137,true
2012,154278,edge,ford,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.699999809265137,true
2014,109658,rx 350,lexus,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2012,45597,glk 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.900000095367432,true
2010,78675,venza,toyota,automatic,petrol,foreign,crossover,km,grey,6-cylinder(v6),4.800000190734863,true
2011,171421,camry,toyota,automatic,petrol,foreign,sedan,km,silver,4-cylinder(i4),5.0,true
2012,185138,sonata,hyundai,automatic,petrol,foreign,sedan,km,silver,6-cylinder(i6),4.900000095367432,true
2007,146306,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2008,87712,sienna,toyota,automatic,petrol,foreign,suv,km,silver,6-cylinder(i6),4.800000190734863,true
2013,130608,optima,kia,automatic,petrol,foreign,sedan,km,gold,6-cylinder(i6),5.0,true
2005,183114,camry,toyota,automatic,petrol,foreign,sedan,km,silver,4-cylinder(i4),4.900000095367432,true
2013,92874,gl 450,mercedes-benz,automatic,petrol,foreign,suv,km,gold,8-cylinder(v8),5.0,true
2005,239420,4-runner,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2011,64334,camry,toyota,automatic,petrol,foreign,suv,km,cream,4-cylinder(i4),4.699999809265137,true
2000,200799,rx 300,lexus,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),5.0,true
2000,176564,rx 330,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),5.0,true
2002,120381,rx 300,lexus,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),5.0,true
2013,181923,rx 350,lexus,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),5.0,true
2006,76332,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),5.0,true
2007,77883,ml 350,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),4.900000095367432,true
2010,157568,is 250,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.900000095367432,true
2019,11695,tucson,hyundai,automatic,petrol,local,suv,km,black,4-cylinder(i4),4.800000190734863,false
2012,65015,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),4.5,true
2011,84435,"lr 3 , series se",land rover,automatic,petrol,foreign,suv,km,black,8-cylinder(v8),4.400000095367432,true
2006,100250,is 250,lexus,automatic,petrol,foreign,sedan,km,cream,6-cylinder(i6),4.599999904632568,true
2009,184197,edge,ford,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.900000095367432,true
2004,84272,rx 330,lexus,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.699999809265137,true
2004,91626,rx 330,lexus,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.599999904632568,true
2015,98472,accord,honda,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2007,101716,es 350,lexus,automatic,petrol,foreign,sedan,km,silver,6-cylinder(v6),4.699999809265137,true
2011,69526,es 350,lexus,automatic,petrol,foreign,sedan,km,silver,6-cylinder(v6),4.900000095367432,true
2010,96239,ml 350,mercedes-benz,automatic,petrol,foreign,station wagon,km,silver,6-cylinder(v6),4.599999904632568,true
2005,169701,gx 470,lexus,automatic,petrol,foreign,suv,km,grey,8-cylinder(v8),4.800000190734863,true
2000,277531,4-runner,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2014,24663,gl 450,mercedes-benz,automatic,petrol,foreign,suv,km,black,8-cylinder(v8),4.900000095367432,true
2008,219500,town,chrysler,automatic,petrol,foreign,suv,km,silver,6-cylinder(i6),4.5,true
2018,24681,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2005,91496,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.800000190734863,true
2013,59193,sienna,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.900000095367432,true
2013,79268,tacoma,toyota,automatic,petrol,foreign,suv,km,silver,6-cylinder(i6),5.0,true
2018,13084,cla 250,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.800000190734863,true
2014,15996,highlander,toyota,automatic,petrol,local,suv,km,black,6-cylinder(v6),4.900000095367432,true
2011,78362,elantra,hyundai,automatic,petrol,foreign,sedan,km,cream,4-cylinder(i4),4.699999809265137,true
2018,44360,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2018,20253,camry,toyota,automatic,petrol,foreign,sedan,km,red,4-cylinder(i4),4.800000190734863,true
2015,86082,rav 4,toyota,automatic,petrol,foreign,suv,km,cream,4-cylinder(i4),4.900000095367432,true
2015,138180,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(i6),4.800000190734863,true
2016,96378,accord,honda,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),4.699999809265137,true
2014,35323,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.699999809265137,true
2016,38117,c 300,mercedes-benz,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),5.0,true
2010,113547,zdx,acura,automatic,petrol,foreign,suv,km,red,6-cylinder(i6),4.900000095367432,true
2009,126287,accord,honda,automatic,petrol,foreign,coupe,km,black,6-cylinder(v6),4.800000190734863,true
2017,65547,avalon,toyota,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.900000095367432,true
2005,259170,mdx,acura,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2008,64740,highlander,toyota,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.699999809265137,true
2015,26829,avalon,toyota,automatic,petrol,foreign,sedan,km,brown,6-cylinder(i6),5.0,true
2003,132226,highlander,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.800000190734863,true
2011,87595,venza,toyota,automatic,petrol,foreign,suv,km,silver,4-cylinder(i4),4.900000095367432,true
2010,252770,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2009,276099,es 350,lexus,automatic,petrol,foreign,sedan,km,off-white,6-cylinder(v6),4.699999809265137,true
2007,98764,es 350,lexus,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.800000190734863,true
2012,78449,corolla,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2011,60501,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),4.900000095367432,true
2005,148593,mustang,ford,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.900000095367432,true
2007,68433,is 350,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.800000190734863,true
2018,6084,camry,toyota,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),5.0,true
2013,143940,sienna,toyota,automatic,petrol,foreign,other,km,grey,6-cylinder(v6),4.699999809265137,true
2013,63197,coaster,toyota,automatic,petrol,local,bus,km,grey,4-cylinder(i4),4.800000190734863,true
2011,193160,camry,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.900000095367432,true
2012,65398,coaster,toyota,automatic,diesel,local,bus,km,grey,4-cylinder(i4),4.800000190734863,true
2011,197809,sienna,toyota,automatic,petrol,foreign,other,km,grey,6-cylinder(v6),4.599999904632568,true
2015,65448,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2014,116610,e 350,mercedes-benz,automatic,petrol,local,sedan,km,black,6-cylinder(v6),4.800000190734863,true
2006,205166,odyssey,honda,automatic,petrol,foreign,suv,km,silver,6-cylinder(i6),4.900000095367432,true
2011,184076,camry,toyota,automatic,petrol,foreign,sedan,km,silver,4-cylinder(i4),4.900000095367432,true
2013,91079,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,brown,6-cylinder(i6),4.900000095367432,true
2011,74135,4-runner,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.800000190734863,true
2013,164311,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.900000095367432,true
2019,40983,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2007,230341,es 350,lexus,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.900000095367432,true
2005,105433,es 330,lexus,automatic,petrol,foreign,sedan,km,cream,6-cylinder(i6),5.0,true
2003,123543,pilot,honda,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.900000095367432,true
2004,249492,pilot,honda,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),4.900000095367432,true
2010,86102,hilux,toyota,manual,petrol,local,pickup,km,grey,4-cylinder(i4),5.0,true
2016,117235,rav 4,toyota,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),5.0,true
2011,151823,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.800000190734863,true
2010,67325,hilux,toyota,automatic,diesel,foreign,pickup,km,grey,4-cylinder(i4),5.0,true
1999,184275,rx 300,lexus,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),5.0,true
2002,104267,rx 300,lexus,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),5.0,true
2014,53328,tacoma,toyota,automatic,petrol,foreign,pickup,km,grey,6-cylinder(i6),5.0,true
2015,47128,tacoma,toyota,automatic,petrol,foreign,pickup,km,grey,6-cylinder(v6),5.0,true
2013,117647,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.5,true
2012,62149,tacoma,toyota,automatic,petrol,foreign,pickup,km,grey,6-cylinder(i6),5.0,true
2013,60206,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.5,true
2020,3406,corolla,toyota,automatic,petrol,new,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2013,91144,rx 350,lexus,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.900000095367432,true
2017,49636,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.5,true
2015,155538,es 350,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.5,true
2015,194169,accord,honda,automatic,petrol,foreign,sedan,km,biege,6-cylinder(v6),4.599999904632568,true
2007,85453,es 350,lexus,automatic,petrol,foreign,sedan,km,grey,6-cylinder(i6),5.0,true
2005,174235,es 330,lexus,automatic,petrol,foreign,sedan,km,cream,6-cylinder(i6),5.0,true
2013,82373,corolla,toyota,automatic,petrol,foreign,sedan,km,ash,4-cylinder(i4),4.599999904632568,true
2005,86010,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2007,90076,4-runner,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),5.0,true
2004,130856,gx 470,lexus,automatic,petrol,foreign,suv,km,cream,8-cylinder(v8),5.0,true
2004,187529,gx 470,lexus,automatic,petrol,foreign,suv,km,black,8-cylinder(v8),5.0,true
2003,4374,avalon,toyota,automatic,petrol,foreign,sedan,km,gold,6-cylinder(v6),4.699999809265137,true
2011,107369,tundra,toyota,automatic,petrol,foreign,pickup,km,black,8-cylinder(v8),4.800000190734863,true
2006,66744,gs 300,lexus,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.800000190734863,true
2013,70308,gx 460,lexus,automatic,petrol,foreign,suv,km,black,8-cylinder(v8),4.699999809265137,true
2010,111853,4-runner,toyota,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),5.0,true
2014,114784,tundra,toyota,automatic,petrol,foreign,pickup,km,orange,8-cylinder(v8),5.0,true
2015,78085,tundra,toyota,automatic,petrol,foreign,pickup,km,silver,8-cylinder(v8),5.0,true
2009,85440,venza,toyota,automatic,petrol,foreign,suv,km,silver,6-cylinder(v6),4.900000095367432,true
2007,89458,rx 350,lexus,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.800000190734863,true
2019,17876,camry,toyota,automatic,petrol,foreign,sedan,km,silver,6-cylinder(v6),5.0,true
2010,93419,landcruiser prado,toyota,automatic,petrol,local,suv,km,off-white,6-cylinder(v6),4.800000190734863,true
2008,230943,gs 350,lexus,automatic,petrol,foreign,sedan,km,gold,6-cylinder(v6),4.800000190734863,true
2011,77295,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2012,126805,camry,toyota,automatic,petrol,foreign,sedan,km,cream,4-cylinder(i4),4.900000095367432,true
2012,58342,highlander,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.5,true
2013,92916,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.900000095367432,true
2005,115283,highlander,toyota,automatic,petrol,foreign,suv,km,maroon,6-cylinder(v6),4.900000095367432,true
2014,84092,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,cream,6-cylinder(v6),4.599999904632568,true
2008,14549,range rover sport,land rover,automatic,petrol,new,suv,km,orange,8-cylinder(v8),4.400000095367432,true
2015,86087,camry,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2013,85092,wrangler,jeep,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),5.0,true
2015,179630,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.800000190734863,true
2012,187400,sienna,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),4.699999809265137,true
2009,129882,flex,ford,automatic,petrol,foreign,station wagon,km,black,6-cylinder(v6),4.599999904632568,true
2016,55276,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2007,160230,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2005,83306,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2015,65234,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.900000095367432,true
2016,79915,camry,toyota,automatic,petrol,foreign,suv,km,pearl,4-cylinder(i4),5.0,true
2011,261526,sequoia,toyota,automatic,petrol,foreign,suv,km,cream,8-cylinder(v8),5.0,true
